Entry ID,Date,Year,State,Local Government Area,Cases,Deaths,Confirmed,Hospitalised/Treated ,CFR (%),M/F,Age,OCV Delivered,Population,"Cases/100,000","Deaths/100,000",IDP/Displacement,Socio-cultural,Food/Water,Environmental,Rural/Urban,Sanitation & Hygiene,Education,Occupation,Household/Setting,Conflict (Y),Interventions ,Aid,Reference
,,,,Mafa,6,0,,,0.000,,,"24,625","190,873,311",0.0031,0.0000,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
NGA17-10-15-1,15 Oct,2017,,,19,1,,,5.263,,,,"190,873,311",0.0100,0.0005,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA17-10-22-1,22 Oct,2017,Borno,Monguno,72,,,,,,,,"190,873,311",0.0377,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA17-10-29-1,29 Oct,2017,,,108,3,,,2.778,,,,"190,873,311",0.0566,0.0016,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,92,,,,,,,,"190,873,311",0.0482,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,11,,,,,,,,"190,873,311",0.0058,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kwara,,1,,,,,,,,"190,873,311",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Oyo,,4,,,,,,,,"190,873,311",0.0021,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA17-11-2-1,2 Nov,2017,Borno,,"5,281",61,220,,1.155,,,,"190,873,311",2.7668,0.0320,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Jere,"2,651",43,,,1.622,,,,"190,873,311",1.3889,0.0225,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Dikwa,736,13,,,1.766,,,,"190,873,311",0.3856,0.0068,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Monguno,"1,753",3,,,0.171,,,,"190,873,311",0.9184,0.0016,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Maiduguri,58,2,,,,,,,"190,873,311",0.0304,0.0010,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Mafa,20,,,,0.000,,,,"190,873,311",0.0105,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Guzmala,66,0,,,0.000,,,,"190,873,311",0.0346,,,,,,,,,,,,,,http://plateformecholera.info/index.php/cholera-in-wca/regional-updates
NGA17-11-5-1,5 Nov,2017,,,14,,,,,,,,"190,873,311",0.0073,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,9,,,,,,,,"190,873,311",0.0047,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Cross River ,,1,,,,,,,,"190,873,311",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,4,,,,,,,,"190,873,311",0.0021,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA17-11-12-1,12 Nov,2017,,,22,0,0,,0.000,,,,"190,873,311",0.0115,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,2,,,,,,,,"190,873,311",0.0010,0.0000,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,13,,,,,,,,"190,873,311",0.0068,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Gombe,,1,,,,,,,,"190,873,311",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,6,,,,,,,,"190,873,311",0.0031,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA17-11-12-2,12 Nov,2017,Borno,,"5,336",61,354,,1.143,,,"896,919","190,873,311",2.7956,0.0320,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,Jere,,"2,682",43,,,1.603,,,,"190,873,311",1.4051,0.0225,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,Monguno,,"1,758",3,,,0.171,,,,"190,873,311",0.9210,0.0016,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,Dikwa,,736,13,,,1.766,,,,"190,873,311",0.3856,0.0068,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,Guzamala,,82,0,,,0.000,,,,"190,873,311",0.0430,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,Maiduguri,,58,2,,,3.448,,,,"190,873,311",0.0304,0.0010,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,Mafa,,20,0,,,0.000,,,,"190,873,311",0.0105,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
NGA17-11-19-1,19 Nov,2017,,,10,0,0,,0.000,,,,"190,873,311",0.0052,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,1,,,,,,,,"190,873,311",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,1,,,,,,,,"190,873,311",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,8,,,,,,,,"190,873,311",0.0042,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA17-11-26-1,26 Nov,2017,,,7,0,0,,0.000,,,,"190,873,311",0.0037,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Anambra,,2,,,,,,,,"190,873,311",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,1,,,,,,,,"190,873,311",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,4,,,,,,,,"190,873,311",0.0021,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA17-12-3-1,3 Dec,2017,,,8,0,1,,0.000,,,,"190,873,311",0.0042,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Anambra,,1,,,,,,,,"190,873,311",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,2,,,,,,,,"190,873,311",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,2,,,,,,,,"190,873,311",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,1,,,,,,,,"190,873,311",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,2,,,,,,,,"190,873,311",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,,,,,,,,"560,267","190,873,311",,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
NGA17-12-10–1,10 Dec,2017,,,11,,,,,,,,"190,873,311",0.0058,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,10,,,,,,,,"190,873,311",0.0052,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,1,,,,,,,,"190,873,311",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA17-12-17-1,17 Dec,2017,,,156,5,6,,3.205,,,,"190,873,311",0.0817,0.0026,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,106,,,,,,,,"190,873,311",0.0555,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,59,,,,,,,,"190,873,311",0.0309,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA17-12-20-1,20 Dec,2017,Nasarawa,Toto,,4,,,,2 F,,,"190,873,311",,0.0021,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA17-12-24-1,24 Dec,2017,,,172,5,4,,2.907,,,,"190,873,311",0.0901,0.0026,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,2,,,,,,,,"190,873,311",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,170,,,,,,,,"190,873,311",0.0891,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,,,,,,,,"1,800,000","190,873,311",,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA17-12-31-1,31 Dec,2017,Kano,,121,9,5,,7.438,,,,"190,873,311",0.0634,0.0047,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-1-1-1,1 Jan,2018,,,"43,996",836,980,20224,1.900,"22,322F:21,674M","<2 2,602, 2-4 7,651, 5-10 8,068, 10-14 3,300, >15 21,014",,"195,874,740",22.4613,0.4268,Displacement ,Religious festivals,,Dry season,,,,,,Y,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Anambra,,23,1,,,4.348,,,,"195,874,740",0.0117,0.0005,,,,Heavy rainfall,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Ebonyi,,182,7,,,3.846,,,,"195,874,740",0.0929,0.0036,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Adamawa,,"2,748",41,,,1.492,,,,"195,874,740",1.4029,0.0209,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Borno,,"7,626",74,,,0.970,,,,"195,874,740",3.8933,0.0378,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Bauchi,,"9,405",35,,,0.372,,,,"195,874,740",4.8015,0.0179,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Gombe,,552,18,,,3.261,,,,"195,874,740",0.2818,0.0092,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Yobe,,"2,275",83,,,3.648,,,,"195,874,740",1.1615,0.0424,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Federal Capital Territory ,,221,14,,,6.335,,,,"195,874,740",0.1128,0.0071,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Kogi,,102,8,,,7.843,,,,"195,874,740",0.0521,0.0041,,,,Heavy rainfall,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Kwara,,10,0,,,0.000,,,,"195,874,740",0.0051,0.0000,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Nasarawa,,71,5,,,7.042,,,,"195,874,740",0.0362,0.0026,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Niger,,584,29,,,4.966,,,,"195,874,740",0.2981,0.0148,,,,Heavy rainfall,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Plateau,,347,6,,,1.729,,,,"195,874,740",0.1772,0.0031,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Jigawa,,15,1,,,6.667,,,,"195,874,740",0.0077,0.0005,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Kaduna,,401,25,,,6.234,,,,"195,874,740",0.2047,0.0128,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Kano,,"1,905",73,,,3.832,,,,"195,874,740",0.9726,0.0373,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Katsina,,"7,400",190,,,2.568,,,,"195,874,740",3.7779,0.0970,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Kebbi,,198,7,,,3.535,,,,"195,874,740",0.1011,0.0036,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Sokoto,,"1,602",84,,,5.243,,,,"195,874,740",0.8179,0.0429,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
,,,Zamfara,,8329,135,,,1.621,,,,"195,874,740",4.2522,0.0689,,,,,,,,,,,,,"Elimian, K.O., Musah, A., Mezue, S., Oyebanji, O., Yennan, S., Jinadu, A., Williams, N., Ogunleye, A., Fall, I.S., Yao, M. and Eteng, W.E., 2019. Descriptive epidemiology of cholera outbreak in Nigeria, January–November, 2018: implications for the global roadmap strategy. BMC public health, 19(1), p.1264."
NGA18-1-5-1,5 Jan,2018,,,84,5,1,,5.952,,,,"195,874,740",0.0429,0.0026,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,9,,,,,,,,"195,874,740",0.0046,0.0000,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,3,,,,,,,,"195,874,740",0.0015,0.0000,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,2,,,,,,,,"195,874,740",0.0010,0.0000,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,70,,,,,,,,"195,874,740",0.0357,0.0000,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-1-12-1,12 Jan,2018,,,40,4,1,,10.000,,,,"195,874,740",0.0204,0.0020,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,3,,,,,,,,"195,874,740",0.0015,0.0000,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,6,,,,,,,,"195,874,740",0.0031,0.0000,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,31,,,,,,,,"195,874,740",0.0158,0.0000,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,25,2,0,,8.000,,,,"195,874,740",0.0128,0.0010,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-1-28-1,28 Jan,2018,,,8,0,0,,0.000,,,,"195,874,740",0.0041,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,5,,,,,,,,"195,874,740",0.0026,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,1,,,,,,,,"195,874,740",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,2,,,,,,,,"195,874,740",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-1-28-2,28 Jan,2018,,,15,2,0,,13.333,,,,"195,874,740",0.0077,0.0010,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Ebonyi,,12,,,,,,,,"195,874,740",0.0061,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Enugu,,3,,,,,,,,"195,874,740",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-2-11-1,11 Feb,2018,,,12,0,0,,,,,,"195,874,740",0.0061,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,5,,,,,,,,"195,874,740",0.0026,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,5,,,,,,,,"195,874,740",0.0026,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,2,,,,,,,,"195,874,740",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,Kaduna South,3,0,0,,0.000,,,,"195,874,740",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-2-13-1,13 Feb,2018,Borno,Kukawa,502,1,69,,0.199,,,,"195,874,740",0.2563,0.0005,IDP camp,,,,,,,,,,,,http://plateformecholera.info/index.php/cholera-in-wca/regional-updates
NGA18-2-25-1,25 Feb,2018,,,11,1,0,,9.091,,,,"195,874,740",0.0056,0.0005,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,4,,,,,,,,"195,874,740",0.0020,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,4,,,,,,,,"195,874,740",0.0020,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Oyo,,1,,,,,,,,"195,874,740",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-3-4-1,4 Mar,2018,,,12,2,2,,16.667,,,,"195,874,740",0.0061,0.0010,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,6,,,,,,,,"195,874,740",0.0031,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,4,,,,,,,,"195,874,740",0.0020,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,2,,,,,,,,"195,874,740",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-3-4-2,4 Mar,2018,,,189,4,6,,2.116,,,,"195,874,740",0.0965,0.0020,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,35,,,,,,,,"195,874,740",0.0179,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,131,,,,,,,,"195,874,740",0.0669,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,3,,,,,,,,"195,874,740",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,20,,,,,,,,"195,874,740",0.0102,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,Kukawa,600,3,,,0.500,,,,"195,874,740",0.3063,0.0015,,,,,,,,,,Y,,,https://promedmail.org/promed-posts/
NGA18-3-8-1,8 Mar,2018,Borno,,608,3,69,,0.493,,,,"195,874,740",0.3104,0.0015,,,,,,,,,,,,"ALIMA, MSF",https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Kukawa (Doro),323,,,,,,,,"195,874,740",0.1649,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Kukawa (Baga),229,3,,,1.310,,,,"195,874,740",0.1169,0.0015,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Kukawa (Kukawa),56,,,,,,,,"195,874,740",0.0286,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
NGA18-3-18-1,18 Mar,2018,,,175,5,15,,2.857,,,,"195,874,740",0.0893,0.0026,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,112,,,,,,,,"195,874,740",0.0572,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,40,,,,,,,,"195,874,740",0.0204,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Ebonyi,,21,,,,,,,,"195,874,740",0.0107,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,2,,,,,,,,"195,874,740",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-3-25-1,25 Mar,2018,,,351,5,6,,1.425,,,,"195,874,740",0.1792,0.0026,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Abia,,13,,,,,,,,"195,874,740",0.0066,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,289,,,,,,,,"195,874,740",0.1475,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,21,,,,,,,,"195,874,740",0.0107,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Ebonyi,,9,,,,,,,,"195,874,740",0.0046,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,3,,,,,,,,"195,874,740",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,15,,,,,,,,"195,874,740",0.0077,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kwara,,1,,,,,,,,"195,874,740",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-4-1-1,1 Apr,2018,,,337,8,19,,2.374,,,,"195,874,740",0.1720,0.0041,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Abia,,19,,,,,,,,"195,874,740",0.0097,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,181,,,,,,,,"195,874,740",0.0924,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,11,,,,,,,,"195,874,740",0.0056,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Gombe,,2,,,,,,,,"195,874,740",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,3,,,,,,,,"195,874,740",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,15,,,,,,,,"195,874,740",0.0077,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
