temp_level,humidity,precipitation,frequency_outbreak_in_area,travel_patterns,mosquito_species,malaria_vectors,vectors_infection_rates,healthcare_availability,healthcare_accessibility,malaria_treatment_success_rates,land_use,mosquito_breeding_sites,stagnant_waters,iot_air_quality,iot_water_quality,presence_of_vegetation,outbreak_threshold
0,0,0,1,1,3,0,1,0,1,1,1,0,0,1,1,0,0.172941797
1,1,1,1,0,3,1,1,1,1,0,1,0,1,1,0,0,0.979878954
0,0,1,0,0,2,1,0,0,1,0,1,1,0,0,1,0,0.375980098
0,0,0,1,1,2,0,1,0,1,1,0,1,1,0,1,0,0.277442039
0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0.820874005
0,0,1,1,0,3,1,1,1,0,0,1,1,1,1,1,1,0.391933216
0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0.32245511
0,1,0,0,1,3,0,0,0,1,1,1,1,1,1,1,0,0.032310998
1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0.184881713
1,0,1,1,1,2,0,1,0,1,1,0,1,1,1,0,0,0.322940116
0,0,0,1,0,3,0,0,1,1,0,1,1,1,1,1,1,0.695764983
0,1,1,0,1,3,1,1,0,1,0,0,1,1,0,1,1,0.782673279
1,1,1,1,0,2,1,0,1,1,1,1,0,1,0,0,1,0.430819349
0,0,1,0,1,3,0,1,1,0,0,1,0,1,1,0,1,0.030769504
0,0,1,1,0,3,0,0,1,0,1,1,0,0,1,0,0,0.177821881
1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0.177728844
0,0,1,1,0,3,0,1,0,0,0,1,1,1,0,1,0,0.167158958
1,1,1,0,0,2,0,0,0,1,0,1,0,1,0,1,1,0.593191487
1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0.909860771
0,0,0,1,0,3,1,1,1,0,1,0,0,0,1,0,0,0.528630973
1,1,0,1,1,2,1,0,0,1,1,0,0,1,1,0,1,0.786399697
1,0,0,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0.064389447
1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.553464418
1,0,0,0,0,3,0,1,1,1,1,0,0,0,0,1,0,0.084167743
1,1,0,1,0,3,0,0,0,0,1,1,1,0,0,0,1,0.796904258
1,0,0,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0.637563933
0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0.662983246
0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0.231685581
0,1,1,1,0,2,1,1,1,1,0,1,1,0,0,1,0,0.944226266
0,1,1,1,1,3,1,0,1,1,0,1,1,1,0,1,0,0.146099473
0,1,0,1,1,2,0,1,0,0,0,0,1,1,0,0,0,0.607267292
0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0.135350242
1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0.950726175
0,0,1,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0.446797625
0,0,1,0,0,3,0,1,1,0,1,0,1,1,0,1,0,0.249246451
0,0,0,1,1,2,0,0,1,0,1,0,1,1,1,1,0,0.957801214
0,1,1,1,1,2,0,0,1,1,1,1,0,1,0,1,1,0.23646896
1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.031225717
1,0,0,0,1,3,0,1,1,1,1,0,1,0,1,1,0,0.251453123
1,1,1,1,0,2,1,0,1,1,1,0,1,1,1,1,0,0.372051408
1,0,1,1,0,3,1,0,1,0,1,1,1,0,0,1,0,0.313191487
1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0.738501332
1,1,0,0,0,3,0,1,0,1,0,1,0,0,1,1,1,0.344028114
1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0.085001147
0,0,1,1,0,3,1,1,0,0,1,1,1,0,0,0,1,0.434430501
0,0,1,1,1,2,0,1,0,0,0,0,0,1,0,1,1,0.046756359
1,0,1,1,1,3,0,1,0,1,0,0,1,1,0,0,1,0.431968921
0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0.685385987
0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0.148014576
1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0.493675568
1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0.449283928
0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0.336505374
1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0.691364419
0,0,1,1,0,3,1,1,1,0,0,1,0,1,0,1,0,0.832793398
1,0,1,1,0,2,1,1,1,1,0,1,0,1,1,0,0,0.766802483
0,1,1,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.42396839
1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0.689969809
1,0,0,1,0,3,1,0,1,1,1,1,1,0,1,0,1,0.204255713
1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0.915296376
1,1,1,1,0,3,1,0,1,0,1,0,0,0,0,1,1,0.253680081
1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0.160212771
0,0,1,0,0,2,0,0,1,0,0,1,1,0,1,1,1,0.213504874
0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0.995601884
0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0.194758365
1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0.312605171
1,1,0,0,0,2,1,1,0,0,0,1,1,0,1,1,0,0.36970997
1,0,1,1,0,3,1,1,1,0,0,1,1,1,0,1,0,0.833600652
0,0,1,1,0,3,0,1,0,1,0,0,0,0,1,1,0,0.85262248
0,0,1,1,0,2,1,0,1,0,0,1,0,1,1,0,1,0.05423454
0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0.348857736
0,1,0,1,1,2,1,0,1,1,1,1,0,0,1,0,0,0.487344761
1,1,1,1,1,2,0,1,1,1,0,0,0,1,0,1,1,0.853187204
1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0.519466442
1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0.250322882
0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0.17409778
0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0.25680679
1,1,0,1,1,3,1,1,1,1,1,0,0,1,0,0,1,0.097033381
1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.477159099
0,1,1,1,1,2,1,1,1,1,0,1,0,1,0,0,0,0.713090563
0,1,1,0,1,2,0,1,0,1,1,0,1,0,0,0,1,0.580596759
1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0.12149197
1,0,0,1,1,2,0,0,1,0,0,0,1,0,1,1,0,0.713094558
1,1,0,0,0,3,0,1,1,1,1,1,0,1,0,0,1,0.971417836
1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0.694843696
0,1,0,0,1,3,1,0,1,1,1,0,0,0,1,0,0,0.210790223
0,1,0,0,0,3,0,0,1,0,1,1,1,0,0,1,0,0.894139924
0,1,0,1,1,3,0,0,1,0,1,1,0,0,1,1,1,0.343394333
0,0,0,0,1,2,1,1,1,0,0,0,1,0,1,1,0,0.65513714
1,0,0,1,1,2,1,0,1,0,0,1,0,0,0,1,0,0.761133339
0,0,1,1,0,3,0,0,1,1,0,0,1,1,0,1,1,0.930441701
1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0.351868186
1,0,0,0,1,2,1,0,0,1,1,0,1,0,1,1,0,0.021933068
1,0,1,1,0,3,0,0,1,1,1,1,0,0,1,0,1,0.547373286
1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0.850298041
0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.068635361
1,1,0,0,1,2,1,0,1,0,0,0,1,1,0,0,0,0.970289118
0,1,0,0,0,3,0,1,1,0,1,1,1,0,0,1,1,0.0937048
0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0.535899053
0,1,0,0,0,3,0,1,1,0,0,1,1,1,0,1,0,0.077249583
1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0.916087895
1,1,0,1,0,2,0,1,1,1,1,1,1,0,0,0,1,0.08947264
1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0.724549721
1,1,0,1,0,3,0,1,0,0,0,1,1,1,1,0,0,0.157304771
1,1,1,1,0,3,1,1,1,1,1,0,1,1,0,1,1,0.508526468
0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0.690248188
1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0.636955171
0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,1,1,0.274112149
1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0.247977745
0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0.581750995
1,0,1,1,1,2,1,0,1,1,0,0,1,1,0,0,0,0.841273094
1,0,0,0,1,3,1,0,1,1,1,0,0,1,1,1,0,0.608178779
0,1,0,0,1,3,1,1,1,1,0,0,0,1,0,1,0,0.93034655
1,0,0,1,0,3,1,0,1,1,0,0,1,0,1,1,0,0.776340989
0,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0.087173865
1,1,1,1,1,2,0,1,0,1,0,0,1,1,0,1,0,0.925586072
0,1,1,1,0,3,0,1,0,1,0,0,0,1,0,1,0,0.964910878
0,1,0,0,0,3,1,0,1,0,0,0,1,1,0,1,0,0.202464057
1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0.998469837
0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0.029729377
0,1,1,1,1,3,1,0,0,1,1,0,0,1,0,0,1,0.453313084
1,1,0,1,1,3,0,0,0,0,0,0,1,0,1,1,0,0.106259801
0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0.680033285
1,0,1,0,0,3,0,0,1,1,0,0,0,1,0,1,0,0.060466109
1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0.992097873
0,0,1,0,1,3,0,1,1,0,1,0,1,1,0,1,1,0.023503976
0,1,1,1,1,3,0,1,0,0,0,0,0,0,1,0,1,0.6069993
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0.479463038
1,0,1,1,0,3,0,1,0,0,0,0,1,1,0,0,0,0.303318379
0,1,1,0,1,3,0,0,1,1,1,1,0,1,1,0,1,0.946399553
1,1,1,0,1,3,1,1,0,1,1,1,0,0,1,0,0,0.58794801
1,0,0,0,0,3,1,1,0,0,1,0,0,0,1,0,1,0.222019657
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.503522056
0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0.182677935
0,0,1,0,0,2,0,0,1,0,1,1,1,1,1,1,0,0.418165272
1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0.565715525
1,1,0,1,1,2,0,1,1,1,0,0,1,0,0,1,0,0.904126065
1,1,1,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0.777981004
0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0.221100905
1,1,1,0,1,2,1,0,1,1,1,1,1,0,1,0,1,0.45698002
0,1,1,1,1,2,0,0,0,1,1,1,0,1,1,0,1,0.766787824
0,1,0,1,0,2,1,0,0,1,1,1,0,0,1,1,0,0.885679952
1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0.828428855
0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0.732823757
0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0.476865562
0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0.35243596
0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0.666115237
1,1,1,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0.534399813
1,1,1,0,0,2,0,1,1,0,0,1,0,0,1,0,0,0.134166901
1,0,1,1,1,2,1,0,1,1,0,1,0,1,1,0,1,0.654788422
1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0.999989612
0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0.67857875
1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0.20293055
0,0,1,0,1,3,1,0,1,0,1,0,0,0,0,0,1,0.656458542
0,1,1,0,1,3,0,0,0,1,1,1,0,0,0,1,1,0.559119431
0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.549821266
1,0,0,1,0,2,0,1,0,1,0,1,0,0,0,1,1,0.503197865
0,1,1,1,0,3,1,0,1,0,1,1,0,0,1,1,1,0.570258292
0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0.163163879
1,0,1,1,1,2,0,1,1,0,0,1,0,0,0,0,0,0.244616878
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.264727452
1,0,1,1,1,3,1,1,0,1,0,0,0,0,1,0,0,0.655724431
0,1,1,0,1,2,1,0,1,1,0,0,1,0,0,0,1,0.265526043
0,0,0,0,1,2,1,0,1,1,1,0,0,1,0,1,0,0.055113132
0,1,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0.832652636
1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0.989086613
0,1,1,1,0,3,0,0,0,0,0,0,1,1,1,1,1,0.961550052
1,1,0,1,0,2,0,1,1,1,1,1,1,0,0,0,1,0.67872287
0,0,0,1,0,3,1,0,0,0,0,1,0,1,1,1,1,0.924139811
1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0.892722479
1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0.844914821
1,1,0,1,0,2,0,0,0,0,0,0,1,0,1,1,1,0.851341613
1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0.935502728
1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0.090379622
1,1,1,0,1,3,0,1,0,1,1,1,1,0,1,1,0,0.283735128
1,0,0,0,0,3,0,0,1,0,0,0,1,1,1,1,0,0.591833707
1,0,1,1,0,3,0,0,1,1,1,1,1,0,1,1,0,0.250596983
0,1,1,0,0,2,1,0,1,1,0,1,0,0,0,1,1,0.786581367
0,1,0,0,0,2,0,0,0,1,1,1,0,0,1,1,1,0.770612566
1,0,0,1,1,2,0,0,0,1,0,1,1,0,1,1,1,0.250429306
0,1,1,1,0,2,1,1,0,1,1,1,0,1,0,1,1,0.735913176
1,1,1,0,0,3,1,1,1,0,0,1,1,1,0,0,1,0.995106408
0,1,0,1,1,2,1,0,1,1,1,1,1,1,0,1,1,0.473853509
0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0.056729919
0,0,0,1,0,3,0,1,1,0,1,1,0,0,0,1,1,0.949377348
0,1,1,0,0,3,0,0,1,0,0,0,1,0,1,1,0,0.650387523
1,1,1,0,1,2,0,0,1,1,1,0,0,1,0,0,0,0.352288892
0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0.391430364
0,1,1,1,1,3,0,0,1,1,0,0,0,1,0,0,0,0.489843399
0,1,1,1,1,2,0,0,0,0,1,1,0,0,1,1,1,0.920734092
0,1,1,1,0,2,0,0,1,0,0,0,0,1,0,1,1,0.721352393
0,0,1,1,0,3,0,0,1,0,0,0,1,1,0,1,1,0.990118167
1,1,0,0,1,2,1,1,0,1,0,0,0,1,1,0,0,0.687948358
1,1,1,1,0,2,0,0,1,0,1,1,0,0,1,0,0,0.985906079
1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0.019668923
0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0.499343202
1,1,1,1,0,3,0,1,0,1,0,0,1,1,1,0,1,0.705377593
1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0.136631088
1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0.055175442
0,1,1,0,0,2,0,1,1,0,0,1,1,1,1,1,0,0.764381626
1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0.188570435
0,0,0,0,0,2,1,0,0,0,1,1,1,0,1,1,1,0.650720524
1,1,0,1,0,2,0,1,1,1,1,1,0,1,0,1,1,0.023995877
1,0,1,0,1,2,0,1,1,1,1,1,0,1,1,1,1,0.952026236
0,0,0,1,0,2,0,0,1,1,1,1,0,0,1,1,1,0.887549537
1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0.627461535
0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.619210735
1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0.298029579
1,1,0,1,1,2,1,1,0,1,0,0,0,1,1,0,0,0.77556234
0,1,0,1,1,3,0,1,0,0,0,1,1,0,1,1,1,0.232064256
0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0.309572162
0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0.452200922
0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0.435153611
0,0,0,1,0,3,1,0,1,1,0,1,1,0,0,0,1,0.997795875
0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0.761760969
1,0,0,0,1,3,0,0,1,0,0,0,1,1,1,1,0,0.594146472
0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0.200595868
1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0.713998678
0,1,1,1,0,2,1,1,1,0,0,1,1,1,1,0,1,0.366325867
1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0.362323287
0,1,0,1,1,2,1,1,1,1,0,1,1,1,1,0,0,0.375662036
1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0.031852356
0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0.184297818
0,0,0,1,0,3,1,0,0,1,0,1,0,0,1,0,0,0.574396489
1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0.710563704
0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0.159199838
1,1,1,1,0,2,1,1,1,1,0,0,0,1,1,1,0,0.301294234
1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0.944546646
0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0.408217483
0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0.217273246
0,0,0,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0.335878988
0,1,1,1,0,2,0,1,0,0,0,1,0,1,0,1,1,0.051495125
1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0.551570554
0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,1,0.776662584
1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0.830439982
0,0,1,1,0,2,0,1,1,1,0,1,0,0,0,0,1,0.841267215
0,0,1,1,0,3,0,0,0,0,0,0,1,1,1,1,1,0.27748183
0,1,1,0,0,2,0,1,0,1,1,0,1,1,0,1,1,0.439518231
1,0,1,0,0,2,0,1,0,1,1,1,1,1,0,1,1,0.783203808
1,0,0,1,1,2,1,1,1,1,1,0,0,1,0,1,0,0.408710641
0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0.197804526
0,0,1,0,0,2,1,1,0,1,1,0,0,1,0,0,0,0.329692319
1,1,0,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0.950340753
1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0.840270037
1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0.678152466
0,1,1,1,1,3,1,1,0,0,1,1,0,1,0,1,0,0.155998511
1,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,1,0.085726402
0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0.439775168
1,0,0,1,1,3,1,1,0,1,1,1,0,1,0,0,0,0.153480052
0,0,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0.814299789
0,1,0,0,1,2,0,0,1,1,1,1,1,1,0,0,0,0.919092197
0,1,0,1,0,3,1,0,0,1,0,0,0,1,1,1,0,0.254234396
0,0,0,1,1,2,1,0,1,1,0,0,1,1,0,0,0,0.231551474
1,0,1,0,1,3,0,1,1,1,1,1,0,0,1,1,1,0.760358181
1,1,0,1,0,2,0,0,0,0,1,1,1,1,1,1,0,0.837120178
1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0.203285763
0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0.575959901
0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0.341686441
0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0.548112085
1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0.213158858
1,1,1,1,1,2,1,1,1,0,0,0,1,1,1,1,1,0.156187368
1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0.034022753
1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0.510759023
0,1,0,0,1,3,1,0,0,0,0,0,1,1,1,0,1,0.798605653
0,1,0,1,0,2,1,0,0,0,0,0,0,1,1,1,0,0.710417833
1,1,1,0,0,3,1,0,1,1,0,0,1,0,1,0,0,0.194120877
0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0.424602362
1,0,1,0,1,3,0,1,0,1,0,1,1,1,0,0,0,0.180978034
0,1,0,1,1,2,0,1,1,1,0,0,1,1,1,1,0,0.374899131
0,1,0,0,1,3,1,0,0,1,0,1,1,0,0,0,0,0.468726861
1,1,1,0,1,2,1,0,1,1,1,0,0,0,1,1,0,0.396506677
0,1,0,1,0,2,1,1,1,1,1,1,0,1,1,0,0,0.472630261
0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0.846702829
1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0.629611313
0,1,1,1,1,3,1,1,0,0,0,0,1,0,0,0,1,0.571989711
1,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0.313102037
0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0.75164945
0,0,1,1,0,3,1,1,0,0,1,1,1,1,0,0,1,0.490479701
0,1,1,0,1,3,1,1,0,1,0,1,1,1,1,0,0,0.232340689
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.700860108
1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.795972768
1,0,1,1,0,2,0,0,1,1,1,1,1,1,0,0,1,0.063501907
0,0,0,0,1,2,1,1,0,1,1,0,0,0,0,0,0,0.38523387
0,0,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0.175325347
0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,1,0,0.632011238
1,0,0,1,1,2,0,0,1,1,1,1,0,1,1,1,0,0.182041868
1,1,1,1,0,3,0,1,0,0,1,1,1,0,0,1,1,0.118114252
0,1,0,1,0,3,1,1,1,0,0,0,0,1,0,0,1,0.225656406
1,1,0,1,1,3,0,1,0,0,0,1,0,1,0,1,1,0.02266729
1,1,1,0,1,3,0,1,0,0,0,1,1,1,1,0,0,0.040000831
1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0.616206551
0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0.222598868
1,1,0,1,0,3,1,0,0,0,1,0,1,1,0,1,1,0.283232695
1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0.082357739
0,1,0,1,0,2,1,0,0,1,0,0,1,0,1,0,0,0.100935985
0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0.157159618
1,0,0,0,0,2,0,1,1,0,1,1,0,1,0,0,0,0.960915907
1,1,0,1,0,3,0,1,1,1,1,0,0,1,1,0,0,0.933065408
0,1,0,0,0,3,1,0,0,1,1,0,0,1,0,1,1,0.262819728
0,0,0,1,0,3,0,0,1,1,0,0,1,0,1,1,0,0.797988335
1,1,0,0,0,3,0,1,0,1,1,0,1,1,1,0,1,0.541459416
0,1,0,1,1,2,0,0,1,0,0,1,1,1,0,1,0,0.741398486
0,1,0,0,1,3,1,1,0,1,1,1,1,0,1,1,0,0.224196326
0,1,1,0,1,3,0,0,0,0,0,0,1,0,0,1,1,0.074968955
0,1,0,0,0,2,1,0,1,1,1,0,0,0,1,0,1,0.498252564
0,0,1,0,1,3,0,0,1,1,1,1,0,0,1,0,0,0.56995678
0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.904590974
0,1,0,1,1,2,0,0,1,1,1,1,0,1,0,1,1,0.711601193
0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0.683624002
0,1,0,1,0,3,0,0,0,0,0,1,1,1,1,0,0,0.731688622
1,0,1,1,0,2,0,1,0,1,0,1,0,1,1,1,1,0.436701379
0,0,1,1,1,2,0,1,1,1,0,0,1,0,0,0,1,0.389166939
0,1,0,0,0,3,0,0,0,0,1,1,0,1,1,0,0,0.464889076
1,0,0,0,0,3,1,0,1,1,1,0,0,0,1,0,0,0.681317098
1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0.444916039
1,1,1,0,0,3,0,1,1,1,0,1,1,0,0,0,0,0.679154009
0,0,0,0,0,2,1,1,1,1,0,0,1,1,0,0,0,0.057273857
0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0.615285751
0,0,0,1,0,3,0,0,0,1,1,1,0,1,1,1,1,0.591973014
1,1,0,0,0,3,1,0,1,1,0,1,1,1,0,1,0,0.215647923
0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0.416393351
0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0.201006003
1,0,0,1,0,2,1,1,1,1,1,0,1,0,1,1,0,0.643442088
1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.134489215
0,1,1,1,1,3,0,0,1,0,0,1,1,1,0,1,0,0.394986135
0,1,0,1,0,2,0,1,0,0,1,0,1,0,1,1,1,0.311489438
0,0,0,1,1,2,1,1,0,1,1,0,0,1,0,1,0,0.254136188
0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0.118325072
1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0.684531481
1,0,0,1,0,3,1,1,1,0,0,1,0,1,0,0,1,0.206338353
0,0,0,1,1,3,0,0,1,1,0,0,0,1,1,0,1,0.280792011
0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0.527661727
1,0,1,1,0,3,1,1,0,0,1,1,1,0,0,0,1,0.064944827
0,1,1,1,1,3,1,1,1,0,1,0,0,1,1,1,1,0.138678258
0,0,0,1,0,2,1,0,1,0,1,0,0,1,0,1,0,0.996949463
0,0,1,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0.643199719
0,1,1,1,1,2,1,0,0,1,0,0,1,1,0,1,1,0.935305568
0,0,1,0,1,2,1,0,1,1,1,0,0,0,1,0,0,0.718034177
0,1,0,0,1,3,1,0,1,0,1,1,0,1,1,1,1,0.067130153
0,1,1,0,0,3,1,0,1,0,1,0,1,0,1,0,1,0.270263321
0,1,0,1,1,3,0,1,0,0,1,0,1,1,1,1,0,0.925241721
1,0,1,0,1,3,0,1,1,0,0,0,1,1,1,0,1,0.814978985
0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0.993616771
1,1,1,1,1,3,0,1,0,0,1,0,0,0,0,0,1,0.437709813
1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0.300045385
1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0.294871829
1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0.098472149
